Time (s),Output
Reach ,206.7688500881195
Reach ,207.7838830947876
Move,208.0345528125763
Reach ,208.17171549797058
Reach ,208.30732989311218
Move,208.45650625228882
Move,208.5898072719574
Move,208.75388765335083
Move,208.88109731674194
Position,208.99457240104675
Position,209.1534504890442
Position,209.27969670295715
Move,209.40481233596802
Move,209.53765177726746
Move,209.6446349620819
Move,209.78024196624756
Move,209.9097080230713
Reach ,210.02534341812134
Move,210.24923872947693
Reach ,210.24923872947693
Move,210.42561101913452
Move,210.43379616737366
Move,210.57123041152954
Move,210.68926429748535
Move,210.79826641082764
Move,210.93354439735413
Move,211.24639225006104
Move,211.34863948822021
Grasp ,211.46181750297546
Grasp ,211.61188435554504
Grasp ,211.71381998062134
Grasp ,211.83506226539612
Grasp ,211.94272327423096
Grasp ,212.05495858192444
Grasp ,212.20452499389648
Grasp ,212.3219382762909
Grasp ,212.47748637199402
Grasp ,212.6088831424713
Move,212.72625923156738
Grasp ,212.8589346408844
Grasp ,212.95891189575195
Reach ,213.11589312553406
Reach ,213.2427270412445
Reach ,213.36584424972534
idle,213.4790985584259
