Time (s),Output
idle,104.6095678806305
Realese,104.71666932106018
Realese,104.82659721374512
Realese,104.96584415435791
Realese,105.08790612220764
Position,105.20041680335999
Position,105.29636716842651
Position,105.41805458068848
Position,105.53785729408264
Position,105.63684678077698
Position,105.70601844787598
Position,105.79504084587097
Position,105.8938639163971
Realese,106.03184151649475
Reach ,106.15599489212036
Realese,106.38891744613647
Realese,106.46582913398743
Grasp ,106.52489018440247
Grasp ,106.6414954662323
Realese,106.72391319274902
Realese,106.78422164916992
Grasp ,106.8480052947998
Grasp ,106.93008828163147
Realese,107.00136470794678
Grasp ,107.20024728775024
Grasp ,107.27710962295532
Realese,107.34024310112
Grasp ,107.41850304603577
Grasp ,107.49267435073853
Position,107.59047412872314
Position,107.66733360290527
Grasp ,107.7613263130188
Realese,107.8278751373291
Reach ,107.90181756019592
Reach ,107.98672652244568
Reach ,108.08518528938293
Reach ,108.16766428947449
Grasp ,108.25148797035217
Grasp ,108.33714723587036
Grasp ,108.42874383926392
Grasp ,108.49819350242615
Grasp ,108.58100032806396
Grasp ,108.66100740432739
Grasp ,108.76251316070557
Grasp ,108.85322117805481
Grasp ,108.9302327632904
Grasp ,108.99841713905334
Grasp ,109.0822069644928
Grasp ,109.15234470367432
Grasp ,109.25785422325134
Reach ,109.32367324829102
Reach ,109.40379738807678
Realese,109.48144245147705
Realese,109.5641770362854
Grasp ,109.62384748458862
Grasp ,109.73011994361877
Realese,109.80526685714722
Realese,109.89930081367493
Realese,109.96169304847717
Realese,110.06205797195435
Grasp ,110.13113737106323
Realese,110.23073101043701
Grasp ,110.32641577720642
Position,110.40254640579224
Grasp ,110.50910878181458
Position,110.5951497554779
Position,110.69921207427979
Position,110.76960444450378
Position,110.86249232292175
Position,110.93710398674011
Position,111.01984190940857
Position,111.10258746147156
Position,111.20486164093018
Position,111.28890609741211
Realese,111.37741446495056
Position,111.4732813835144
Position,111.5496940612793
Position,111.6233561038971
Position,111.73000478744507
Position,111.83343505859375
Position,111.9189133644104
Realese,112.02713656425476
Position,112.1015739440918
Realese,112.20257687568665
Realese,112.30616497993469
Position,112.41320562362671
Position,112.55583095550537
Position,112.66574335098267
Position,112.76227951049805
Position,112.8854718208313
Position,113.02654957771301
Position,113.16930675506592
Realese,113.27443528175354
Realese,113.3640570640564
Position,113.4694561958313
Realese,113.5704197883606
Realese,113.66635870933533
Realese,113.77082681655884
Realese,113.86701440811157
Realese,113.96282577514648
Realese,114.09416222572327
Realese,114.20882225036621
Position,114.30478310585022
Position,114.40552139282227
Position,114.51786851882935
Position,114.66611576080322
Position,114.80741047859192
Position,114.97114133834839
Position,115.0714681148529
Grasp ,115.16824650764465
Grasp ,115.27110362052917
Position,115.38570618629456
Grasp ,115.61596488952637
Grasp ,115.85786628723145
Reach ,115.94768500328064
Reach ,116.14915490150452
idle,116.26362538337708
Move,116.36770296096802
Reach ,116.56888699531555
Move,117.03796625137329
