Time (s),Output
Reach ,50.00007462501526
Reach ,50.07610487937927
Reach ,50.1408371925354
Grasp ,50.19640111923218
Grasp ,50.26599073410034
Reach ,50.338690996170044
Grasp ,50.40628480911255
Move,50.47568440437317
Release,50.54797434806824
Release,50.6303026676178
Position,50.70108890533447
Position,50.942044496536255
Position,51.46878790855408
Reach ,52.25179886817932
Release,52.326987743377686
Release,52.41290760040283
Release,52.48017382621765
Release,52.56667423248291
Release,52.629865646362305
Reach ,52.6931209564209
Reach ,52.7621967792511
Reach ,52.83402395248413
Reach ,52.901954650878906
Reach ,52.90298247337341
Reach ,52.971986055374146
Reach ,52.971986055374146
Reach ,53.04153895378113
Reach ,53.11492371559143
Grasp ,53.11492371559143
Reach ,53.19540309906006
Reach ,53.19649028778076
Release,53.26157236099243
Release,53.33540678024292
Release,53.425960302352905
Release,53.49330520629883
Release,53.564377784729004
Move,53.630441665649414
Release,53.70485830307007
Release,53.76534962654114
Release,53.84908366203308
Position,53.920440435409546
Position,53.98259258270264
Release,54.05770802497864
Position,54.12073612213135
Release,54.19400501251221
Position,54.254743814468384
Position,54.33185410499573
Position,54.40813875198364
Position,54.4808452129364
Move,54.56527328491211
Move,54.63251328468323
Position,54.699878454208374
Position,54.771899700164795
Position,54.833388805389404
Position,54.90612506866455
Position,54.96414113044739
Position,56.32949495315552
Position,56.40143156051636
Position,56.47048473358154
Position,56.53341507911682
Position,56.610607624053955
Position,56.670411825180054
Position,56.722981452941895
Position,56.800270318984985
Position,56.875624656677246
Release,56.93815279006958
Release,57.01207423210144
Release,57.07616186141968
Position,57.1506028175354
Position,57.23050546646118
Position,57.296226263046265
Position,57.36644530296326
Position,57.428441524505615
Position,57.50035738945007
Position,57.56963777542114
Position,57.62908220291138
Position,57.72098517417908
Position,57.79491448402405
Release,57.84972310066223
Release,57.91593384742737
Position,57.99079513549805
Position,58.06212091445923
Position,58.12891507148743
Position,58.205331802368164
Position,58.2681565284729
Position,58.34236431121826
Position,58.41358923912048
Position,58.48129749298096
Position,58.54574513435364
Position,58.60807800292969
Position,58.67214226722717
Position,58.738224029541016
Position,58.80901312828064
Position,58.87251281738281
Position,58.9255096912384
Position,59.00416421890259
Position,59.073429584503174
Position,59.15150451660156
Position,59.217570543289185
Position,59.29095649719238
Position,59.36750411987305
Position,59.435094356536865
Position,59.500245094299316
Position,59.571197509765625
Release,60.98829889297485
Position,61.06683278083801
Position,61.12549805641174
Position,61.21901321411133
Position,61.30010485649109
Position,61.37117052078247
Position,61.42534041404724
Position,61.51949405670166
Position,61.59085822105408
Position,61.66445016860962
Position,61.74379897117615
Position,61.82032322883606
Position,61.88650608062744
Position,61.96123957633972
Position,62.02723026275635
Position,62.1028151512146
Position,62.176772356033325
Position,62.24675464630127
Position,62.337368965148926
Position,62.39772868156433
Position,62.527292251586914
Position,62.66776633262634
Position,62.752288579940796
Position,62.84240913391113
Position,62.96245741844177
Position,63.058541774749756
Position,63.230316400527954
Position,63.33331513404846
Position,63.42221403121948
Position,63.50715613365173
Position,63.565340518951416
Position,63.63275480270386
Position,63.70809364318848
Position,63.773529052734375
Position,63.837990522384644
Position,63.91367173194885
Position,63.97492051124573
Position,64.02814173698425
Position,64.11971521377563
Position,64.18239402770996
Position,64.25725245475769
Position,64.33074235916138
Position,64.40156769752502
Position,64.47316646575928
Position,64.55484938621521
Position,64.62825107574463
Position,64.68706703186035
Position,64.77063393592834
Move,64.92487239837646
idle,65.00711226463318
Reach ,65.09051752090454
Reach ,66.37358498573303
idle,66.44409608840942
Release,66.50361180305481
Position,66.58414101600647
Position,66.84649062156677
Reach ,67.22928810119629
Reach ,67.30434441566467
Reach ,67.38737463951111
Move,67.46350026130676
Reach ,68.92741847038269
Position,69.00957894325256
Position,69.09168481826782
Position,69.15905857086182
Position,69.25216269493103
Position,69.30126452445984
Position,69.36678290367126
Position,69.44208431243896
Position,69.49632549285889
Position,69.56750702857971
Position,69.63506841659546
Position,69.72781348228455
Position,69.81105470657349
Position,69.88752460479736
Position,69.97304916381836
Position,70.04278540611267
Position,70.1402006149292
Position,70.23478245735168
Position,70.31856870651245
Position,70.38348913192749
Position,70.47183799743652
Position,70.55506610870361
Position,70.61792254447937
Position,70.70262455940247
Position,70.78216409683228
Position,70.86601448059082
Position,70.9689552783966
Position,71.05953431129456
Position,71.15237784385681
Position,71.25273489952087
Position,71.3305037021637
Position,71.41592407226562
Position,71.53236269950867
Position,71.62169027328491
Position,71.72419929504395
Position,71.80012774467468
Position,73.84352111816406
Release,74.37864017486572
idle,74.43415975570679
Reach ,74.51729321479797
Release,74.58370518684387
Release,74.67576122283936
Release,74.73730802536011
Release,74.80004549026489
Release,74.86513495445251
Position,74.94932699203491
Grasp ,75.02606463432312
Position,75.0959005355835
Position,75.16916990280151
Position,75.22960901260376
Release,75.30213451385498
Position,75.36611580848694
Position,75.4381685256958
Position,75.50847506523132
Position,75.58041667938232
Position,75.6518383026123
Position,75.7221429347992
Position,75.80896425247192
Position,75.8760552406311
Position,75.96540427207947
Position,76.0315330028534
Position,76.10043740272522
Position,76.17083096504211
Release,77.71208763122559
Position,77.85167598724365
Position,77.93830156326294
Position,78.02090311050415
Position,78.07938361167908
Position,78.15494179725647
Position,78.23266935348511
Position,78.31328511238098
Position,78.37698531150818
Position,78.43250036239624
Position,78.50551176071167
Position,78.56935954093933
Position,78.63157057762146
Position,78.79185700416565
Position,78.86032342910767
Position,78.92571759223938
